id,seed_word,emotion_labels,polarity_labels,primary_emotion,generated_sentence,style_register,length_bucket,length_rule,language,llm_model,prompt_version,generation_round,n_words
272,glut,"[""disgust""]","[""negative""]",disgust,The food had a strange glut that made my stomach turn sour.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
273,gluttony,"[""disgust""]","[""negative""]",disgust,His terrible gluttony resulted in a mess of spoiled leftovers.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
274,gorge,"[""disgust""]","[""negative""]",disgust,The foul smell made my stomach gorge with revulsion now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
275,gratuitous,"[""disgust""]",[],disgust,That gratuitous display of suffering truly disgusted everyone present.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
276,greasy,"[""disgust""]",[],disgust,The food felt greasy and made my stomach turn sick. This greasy dish was truly repulsive to eat.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,18
277,greedy,"[""disgust""]","[""negative""]",disgust,That greedy person took everything from the poor family. Their greedy actions caused great revulsion.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,15
278,grime,"[""disgust""]","[""negative""]",disgust,The old floor showed thick grime from years of neglect now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
279,grimy,"[""disgust""]","[""negative""]",disgust,His hands felt grimy after touching the dirty metal surface.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
280,gross,"[""disgust""]","[""negative""]",disgust,The food smelled truly gross and made me want to turn away quickly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
281,grotesque,"[""disgust""]","[""negative""]",disgust,That strange carving looked quite grotesque on the old statue.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
282,gruesome,"[""disgust""]","[""negative""]",disgust,The gruesome sight of the spoiled food made everyone recoil sharply.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
283,gutter,"[""disgust""]",[],disgust,Filthy sludge flowed down the gutter onto the dirty pavement.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
284,hairy,"[""disgust""]","[""negative""]",disgust,The animal had thick hairy fur covering its entire body now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
285,harlot,"[""disgust""]","[""negative""]",disgust,That woman acted like a deceitful harlot selling cheap goods.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
286,heartworm,"[""disgust""]",[],disgust,The doctor showed the disgusting heartworm in the sample fluid now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
287,heretic,"[""disgust""]","[""negative""]",disgust,That strange heretic offered foul food to the entire group.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
288,herpes,"[""disgust""]","[""negative""]",disgust,The visible sores from the herpes made everyone turn away quickly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
289,hulk,"[""disgust""]",[],disgust,That enormous hulk smashed the fragile glass into useless pieces.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
290,hypocrite,"[""disgust""]","[""negative""]",disgust,That hypocrite pretends to be good while doing wrong things.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
291,idiot,"[""disgust""]","[""negative""]",disgust,The idiot spilled the food all over the clean table.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
292,ignorant,"[""disgust""]","[""negative""]",disgust,The ignorant person threw the spoiled food onto the floor.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
293,illiterate,"[""disgust""]","[""negative""]",disgust,His illiterate hand scribbled the foul substance across the paper.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
294,impolite,"[""disgust""]","[""negative""]",disgust,The impolite guest dropped food onto the clean table surface.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
295,impure,"[""disgust""]","[""negative""]",disgust,That impure liquid caused a terrible reaction in the stomach.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
296,incestuous,"[""disgust""]","[""negative""]",disgust,The shocking sight of incestuous behavior caused deep revulsion in everyone present.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
297,indecent,"[""disgust""]","[""negative""]",disgust,That indecent display of behavior made many people feel strong physical aversion.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
298,infect,"[""disgust""]","[""negative""]",disgust,The spoiled food seemed to infect the entire family with sickness.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
299,intestinal,"[""disgust""]",[],disgust,A foul smell suggested an intestinal problem in the patient.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
300,adjudicate,"[""fear""]","[""negative""]",fear,the judge will adjudicate the case with great severity now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
301,afraid,"[""fear""]","[""negative""]",fear,she felt afraid when the dark shadow suddenly appeared.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
302,agonizing,"[""fear""]","[""negative""]",fear,The sharp pain was agonizing as the injury worsened quickly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
303,angina,"[""fear""]","[""negative""]",fear,Sudden chest tightness signaled a severe angina attack in the patient.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
304,apache,"[""fear""]","[""negative""]",fear,The loud apache sound made everyone suddenly feel intense dread.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
305,apprehend,"[""fear""]",[],fear,The guard tried to apprehend the suspect with great apprehension.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
306,armaments,"[""fear""]","[""negative""]",fear,The soldiers carried heavy armaments for the dangerous mission today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
307,armored,"[""fear""]",[],fear,The vehicle was heavily armored against the incoming attack.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
308,artillery,"[""fear""]","[""negative""]",fear,The loud artillery sounded close and threatening nearby now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
309,astray,"[""fear""]","[""negative""]",fear,The small boat drifted far astray into the dark water.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
310,asylum,"[""fear""]","[""negative""]",fear,The dark asylum walls trapped the frightened child inside quickly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
311,avoid,"[""fear""]","[""negative""]",fear,She tried to avoid the scary shadow lurking near the entrance.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
312,avoiding,"[""fear""]",[],fear,He was avoiding the loud noise of the sudden crash nearby now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
313,bale,"[""fear""]","[""negative""]",fear,The heavy bale of hay suddenly rolled down the steep hill.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
314,barbarian,"[""fear""]","[""negative""]",fear,The savage barbarian attacked the sleeping guard with a sharp weapon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
315,barricade,"[""fear""]","[""negative""]",fear,They quickly built a strong barricade against the approaching enemy forces.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
316,behemoth,"[""fear""]","[""negative""]",fear,The giant behemoth crushed the small structure completely under its weight now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
317,biopsy,"[""fear""]","[""negative""]",fear,The doctor performed the biopsy with trembling hands under harsh light.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
318,bottomless,"[""fear""]",[],fear,The deep pit felt bottomless and terrifyingly dark now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
319,brigade,"[""fear""]","[""negative""]",fear,"The marching brigade advanced toward the sudden, dreadful silence.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
320,bunker,"[""fear""]",[],fear,We hid inside the dark bunker when the enemy approached quickly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
321,cabal,"[""fear""]","[""negative""]",fear,The secret cabal planned a terrible ambush against the group.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
322,captor,"[""fear""]","[""negative""]",fear,The captor held the victim tightly with a cold grip now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
323,cartridge,"[""fear""]",[],fear,"A small cartridge suddenly fired, causing great alarm in the room.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
324,cautionary,"[""fear""]",[],fear,The cautionary sign warned about the steep drop below us now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
325,cautiously,"[""fear""]","[""positive""]",fear,"He walked cautiously across the slippery, dark wooden floorboards.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
326,change,"[""fear""]",[],fear,The sudden change in the light brought a wave of dread over me.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
327,chasm,"[""fear""]",[],fear,We looked down into the deep chasm and felt utter terror.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
328,chicken,"[""fear""]",[],fear,The small chicken ran quickly from the loud shadow nearby now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
329,cleave,"[""fear""]",[],fear,The sharp knife will cleave through the thin piece of wood easily.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
330,cliff,"[""fear""]",[],fear,The steep cliff dropped suddenly into the dark ocean below me now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
331,cobra,"[""fear""]",[],fear,A venomous cobra coiled tightly around the unsuspecting victim quickly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
332,conspiracy,"[""fear""]",[],fear,The secret conspiracy made everyone deeply afraid of the shadows.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
333,conspire,"[""fear""]","[""negative""]",fear,They began to conspire against the innocent person in the dark room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
334,constrain,"[""fear""]","[""negative""]",fear,The tight ropes would constrain my movement completely now. A heavy chain began to constrain the door shut fast.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,19
335,corrosive,"[""fear""]","[""negative""]",fear,The acid was corrosive and ate through the metal quickly. Corrosive fumes made my throat burn severely.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,17
336,courageous,"[""fear""]","[""positive""]",fear,The courageous soldier faced the danger without hesitation now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
337,cowardice,"[""fear""]","[""negative""]",fear,His deep cowardice caused him to run from the loud noise.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
338,cowardly,"[""fear""]","[""negative""]",fear,The small animal acted cowardly when facing the large shadow nearby.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
339,coyote,"[""fear""]",[],fear,A wild coyote suddenly appeared near the dark entrance of the cave.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
340,crocodile,"[""fear""]",[],fear,The large crocodile lunged toward the small boat quickly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
341,crouch,"[""fear""]",[],fear,He had to crouch low beneath the shadow of the beast.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
342,crouching,"[""fear""]","[""negative""]",fear,The small animal was crouching low beneath the dark shadow now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
343,cult,"[""fear""]","[""negative""]",fear,Believing in the strange group made him feel intense dread inside.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
344,cutter,"[""fear""]","[""negative""]",fear,The sharp cutter sliced deeply into the fragile skin quickly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
345,cyanide,"[""fear""]","[""negative""]",fear,A small drop of cyanide caused immediate and terrible distress.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
346,dagger,"[""fear""]","[""negative""]",fear,The sharp dagger glinted under the dim light of the room now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
347,dangerous,"[""fear""]","[""negative""]",fear,That cliff edge seemed truly dangerous for anyone to approach now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
348,dart,"[""fear""]",[],fear,"The small dart struck the target with sudden, sharp movement now.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
349,defend,"[""fear""]","[""positive""]",fear,"He tried to defend himself against the sudden, terrifying attack.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
350,demented,"[""fear""]","[""negative""]",fear,The patient looked demented after the sudden loud noise occurred.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
351,dentistry,"[""fear""]",[],fear,The dentist showed the frightening tools for the dentistry procedure.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
352,despotic,"[""fear""]","[""negative""]",fear,The despotic ruler ordered harsh punishments immediately upon the crowd.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
353,dictator,"[""fear""]","[""negative""]",fear,The dictator's heavy boot crushed the small protestor beneath it.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
354,difficult,"[""fear""]",[],fear,The climb felt very difficult on the slippery rocks today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
355,dike,"[""fear""]",[],fear,We saw the high dike blocking our path completely now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
356,dinosaur,"[""fear""]",[],fear,The giant dinosaur shadow loomed large over the small child now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
357,disappear,"[""fear""]",[],fear,The strange creature began to disappear into the dark forest.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
358,discipline,"[""fear""]","[""negative""]",fear,The strict discipline caused him great apprehension before the test.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
359,disorder,"[""fear""]","[""negative""]",fear,The sudden disorder in the machine brought intense dread to the workers.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
360,distressed,"[""fear""]","[""negative""]",fear,The small child looked deeply distressed by the loud sudden noise.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
361,dominant,"[""fear""]","[""negative""]",fear,The shadow felt dominant over the entire dark room now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
362,doom,"[""fear""]","[""negative""]",fear,The dark clouds brought terrible doom upon the small village now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
363,dragon,"[""fear""]",[],fear,"A huge dragon roared, its shadow filled the entire cavern.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
364,dungeon,"[""fear""]","[""negative""]",fear,The cold dungeon walls trapped the prisoner in deep shadows now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
365,edict,"[""fear""]","[""negative""]",fear,The harsh edict demanded immediate and terrifying obedience from everyone.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
366,endangered,"[""fear""]","[""negative""]",fear,The small animal felt endangered by the sudden loud noise nearby.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
367,enigmatic,"[""fear""]","[""negative""]",fear,The strange shadow held an enigmatic look that caused great dread.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
368,erase,"[""fear""]","[""negative""]",fear,He tried to erase the mark before anyone saw it now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
369,escaped,"[""fear""]",[],fear,The small creature quickly escaped from the dark cave entrance.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
370,ethereal,"[""fear""]",[],fear,The ethereal light suddenly vanished into complete darkness now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
371,evacuate,"[""fear""]","[""negative""]",fear,We must evacuate the building before the danger arrives quickly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
372,falter,"[""fear""]","[""negative""]",fear,His leg began to falter just before the jump. The weak movement made him truly afraid.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,16
373,fang,"[""fear""]",[],fear,The sharp fang showed in the dark shadows. Its sudden appearance caused great dread.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,14
374,fangs,"[""fear""]",[],fear,The sharp fangs pierced the soft skin of the creature quickly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
375,fearing,"[""fear""]","[""negative""]",fear,He showed clear signs of fearing the sudden dark shadow approaching.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
376,fearless,"[""fear""]","[""positive""]",fear,The brave soldier showed fearless courage during the attack.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
377,felon,"[""fear""]","[""negative""]",fear,The known felon ran quickly from the pursuing officers.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
378,fever,"[""fear""]",[],fear,The high fever made his body shake uncontrollably in the dark room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
379,fire,"[""fear""]",[],fear,"The intense fire burned his hands with searing, painful heat immediately.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
380,fled,"[""fear""]",[],fear,The small animal quickly fled from the sudden loud noise outside.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
381,flee,"[""fear""]","[""negative""]",fear,We must flee the dangerous situation before the danger arrives now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
382,flood,"[""fear""]",[],fear,The sudden floodwaters quickly covered the entire basement floor now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
383,flying,"[""fear""]","[""positive""]",fear,The bird's frantic flying signaled immediate danger above.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,8
384,forced,"[""fear""]","[""negative""]",fear,The strong wind forced the small boat to turn suddenly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
385,foreigner,"[""fear""]","[""negative""]",fear,"The strange foreigner looked around with wide, fearful eyes.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
386,formidable,"[""fear""]",[],fear,The giant shadow looked truly formidable across the dark field now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
387,fret,"[""fear""]","[""negative""]",fear,She began to fret about the sudden loud noise in the empty room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
388,frigate,"[""fear""]",[],fear,The small frigate suddenly turned and disappeared into the dark water.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
389,gash,"[""fear""]","[""negative""]",fear,A sharp gash opened on the skin during the sudden struggle.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
390,gasping,"[""fear""]","[""negative""]",fear,The person was gasping for breath after the sudden loud noise occurred.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
391,ghost,"[""fear""]",[],fear,A cold ghost appeared in the dark corner of the empty room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
392,ghostly,"[""fear""]","[""negative""]",fear,A ghostly shadow moved across the dark wall suddenly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
393,giant,"[""fear""]",[],fear,The giant shadow loomed large over the small figure.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
394,gladiator,"[""fear""]",[],fear,The gladiator stood ready for the brutal fight in the arena now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
395,grenade,"[""fear""]","[""negative""]",fear,He saw the dangerous grenade roll toward the unsuspecting soldier.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
396,grizzly,"[""fear""]","[""negative""]",fear,The grizzly bear approached slowly from the dark thicket nearby now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
397,guerilla,"[""fear""]","[""negative""]",fear,The small guerilla fighters moved quickly through the hidden jungle area.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
398,gunpowder,"[""fear""]",[],fear,The smell of gunpowder filled the small room suddenly and sharply.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
399,hangman,"[""fear""]","[""negative""]",fear,The shadow of the hangman loomed large across the dusty floor.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
400,abundant,"[""joy""]","[""positive""]",joy,The garden showed abundant sunshine on the bright morning.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
401,accomplish,"[""joy""]","[""positive""]",joy,She worked hard to accomplish the difficult painting quickly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
402,adorable,"[""joy""]","[""positive""]",joy,The puppy was so adorable when it wagged its tiny tail happily.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
403,aesthetics,"[""joy""]","[""positive""]",joy,The bright colors created beautiful aesthetics in the entire room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
404,amicable,"[""joy""]","[""positive""]",joy,The friendly handshake showed an amicable agreement between the two parties.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
405,amnesty,"[""joy""]","[""positive""]",joy,Receiving amnesty brought a wave of pure joy to the entire community.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
406,amuse,"[""joy""]","[""positive""]",joy,The funny clown began to amuse the small children greatly today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
407,amused,"[""joy""]","[""positive""]",joy,She looked very amused after hearing the delightful surprise story.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
408,amusing,"[""joy""]","[""positive""]",joy,The funny clown made everyone feel very amusing today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
